Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
0221-WMXNQ,Male,66,No,0,Chino,91710,33.990646,-117.663025,0,4,Offer E,Yes,36.4,No,Yes,Fiber Optic,29,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75.35,273.4,0,0,145.6,419,Stayed,NULL,NULL
0224-HJAPT,Male,25,No,0,San Diego,92117,32.825086,-117.199424,0,5,None,Yes,22.01,Yes,Yes,Cable,85,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,47.15,223.15,0,0,110.05,333.2,Churned,Competitor,Competitor made better offer
0224-RLWWD,Female,73,No,0,Calexico,92231,32.690654,-115.431225,0,2,Offer E,Yes,23.91,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44.3,89.3,0,0,47.82,137.12,Joined,NULL,NULL
0225-ZORZP,Male,46,No,0,Groveland,95321,37.902968,-119.667544,0,3,Offer E,Yes,13.72,No,Yes,Fiber Optic,26,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.3,235.05,0,0,41.16,276.21,Joined,NULL,NULL
0228-MAUWC,Male,40,No,0,Los Gatos,95033,37.160194,-121.945611,0,19,Offer D,Yes,11.85,Yes,Yes,DSL,18,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.55,1144.6,0,0,225.15,1369.75,Stayed,NULL,NULL
0229-LFJAF,Male,53,No,0,Clovis,93611,36.917652,-119.593757,0,72,Offer A,Yes,3.66,Yes,Yes,DSL,13,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.65,4908.25,0,0,263.52,5171.77,Stayed,NULL,NULL
0231-LXVAP,Male,23,No,0,Temecula,92592,33.507255,-117.029473,0,1,None,Yes,44.56,No,Yes,Fiber Optic,27,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,75.9,0,0,44.56,120.46,Churned,Competitor,Competitor made better offer
0233-FTHAV,Female,24,No,0,Livingston,95334,37.361987,-120.748394,0,60,None,Yes,15.29,Yes,Yes,Fiber Optic,48,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79.2,4765,0,0,917.4,5682.4,Stayed,NULL,NULL
0235-KGSLC,Female,45,No,0,Buellton,93427,34.631362,-120.238218,0,1,Offer E,Yes,33.34,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.55,85.55,0,0,33.34,118.89,Churned,Other,Moved
0236-HFWSV,Male,49,No,0,Palmdale,93552,34.557711,-118.029441,0,15,None,Yes,48.93,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.35,1444.65,0,0,733.95,2178.6,Churned,Competitor,Competitor had better devices
0237-YFUTL,Female,62,Yes,0,Midway City,92655,33.744439,-117.98588,4,50,Offer B,Yes,34.57,Yes,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.65,5405.8,0,0,1728.5,7134.3,Stayed,NULL,NULL
0238-WHBIQ,Male,25,Yes,1,Folsom,95630,38.672638,-121.147403,10,72,Offer A,Yes,33.75,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.7,6339.3,0,0,2430,8769.3,Stayed,NULL,NULL
0239-OXEXL,Female,37,No,0,Oakland,94619,37.787186,-122.14633,0,46,None,Yes,43.27,Yes,Yes,Fiber Optic,21,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,84.25,3847.6,0,100,1990.42,5938.02,Stayed,NULL,NULL
0244-LGNFY,Female,35,Yes,1,San Anselmo,94960,37.99272,-122.575026,4,72,None,Yes,30,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92.65,6733,0,0,2160,8893,Stayed,NULL,NULL
0248-IPDFW,Female,19,No,0,Lake Elsinore,92530,33.655421,-117.391751,0,1,None,Yes,29.13,Yes,Yes,Cable,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.1,50.1,0,0,29.13,79.23,Joined,NULL,NULL
0248-PGHBZ,Female,69,No,0,San Clemente,92672,33.429488,-117.609432,0,67,Offer A,Yes,2.57,No,Yes,Fiber Optic,21,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,92.45,6140.85,0,0,172.19,6313.04,Stayed,NULL,NULL
0253-ZTEOB,Female,44,Yes,1,Los Angeles,90004,34.076259,-118.310715,5,48,None,Yes,8.94,Yes,Yes,DSL,27,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79.65,3870.3,0,0,429.12,4299.42,Stayed,NULL,NULL
0254-FNMCI,Female,19,No,0,Downey,90241,33.940884,-118.128628,0,72,None,Yes,41.91,No,Yes,Fiber Optic,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.9,7624.2,0,0,3017.52,10641.72,Stayed,NULL,NULL
0254-KCJGT,Male,64,Yes,0,Bodega Bay,94923,38.377165,-123.037957,6,52,Offer B,Yes,41.34,Yes,Yes,Cable,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,81.4,4354.45,0,0,2149.68,6504.13,Stayed,NULL,NULL
0254-WWRKD,Female,44,Yes,3,Challenge,95925,39.461768,-121.195825,1,67,Offer A,Yes,46.9,No,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,50.55,3431.75,0,0,3142.3,6574.05,Stayed,NULL,NULL
0256-LTHVJ,Female,58,Yes,0,Ludlow,92338,34.702766,-116.093376,1,28,Offer C,Yes,16.85,No,Yes,Fiber Optic,13,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,2227.1,0,0,471.8,2698.9,Churned,Competitor,Competitor had better devices
0257-KXZGU,Female,29,Yes,1,Santa Clara,95051,37.348129,-121.98469,9,32,Offer C,Yes,33.28,Yes,Yes,DSL,51,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.45,2045.55,0,0,1064.96,3110.51,Stayed,NULL,NULL
0257-ZESQC,Female,80,Yes,0,Perris,92571,33.828289,-117.201666,2,27,None,Yes,7.02,No,Yes,Cable,25,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,1929.35,0,0,189.54,2118.89,Churned,Attitude,Attitude of support person
0258-NOKBL,Male,22,No,0,Fortuna,95540,40.584991,-124.121504,0,3,None,Yes,31.48,No,Yes,Fiber Optic,73,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.4,268.45,0,0,94.44,362.89,Joined,NULL,NULL
0259-GBZSH,Male,22,No,0,San Diego,92122,32.85723,-117.209774,0,2,Offer E,Yes,40.43,Yes,Yes,Cable,27,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,181.5,0,0,80.86,262.36,Churned,Competitor,Competitor made better offer
0260-ZDLGK,Female,50,No,2,San Dimas,91773,34.102119,-117.815532,0,9,None,Yes,35.49,No,Yes,Cable,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,72.9,651.4,0,0,319.41,970.81,Churned,Competitor,Competitor made better offer
0263-FJTQO,Male,53,Yes,2,Rescue,95672,38.724322,-120.991237,10,50,Offer B,Yes,44.49,Yes,Yes,Cable,28,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.5,3486.65,0,0,2224.5,5711.15,Stayed,NULL,NULL
0265-EDXBD,Male,76,Yes,0,San Diego,92122,32.85723,-117.209774,2,32,Offer C,Yes,47.34,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,2303.35,0,0,1514.88,3818.23,Churned,Attitude,Attitude of support person
0265-PSUAE,Female,57,Yes,3,Lotus,95651,38.815515,-120.916997,10,16,Offer D,Yes,27.27,No,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.7,1522.7,0,0,436.32,1959.02,Stayed,NULL,NULL
0266-CLZKZ,Female,45,Yes,3,San Marcos,92078,33.119028,-117.166036,8,67,Offer A,Yes,17.79,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.65,6717.9,0,0,1191.93,7909.83,Stayed,NULL,NULL
0266-GMEAO,Male,43,Yes,1,Lompoc,93436,34.601055,-120.382917,1,72,None,Yes,15.94,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.3,8058.55,0,0,1147.68,9206.23,Stayed,NULL,NULL
0270-THENM,Male,62,Yes,2,Mission Hills,91345,34.266389,-118.459744,1,72,None,Yes,28.37,Yes,Yes,DSL,18,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.85,5102.35,25.24,0,2042.64,7119.75,Stayed,NULL,NULL
0277-BKSQP,Male,49,Yes,3,Harbor City,90710,33.798266,-118.300237,10,8,Offer E,Yes,1.56,No,Yes,DSL,57,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.4,475.1,0,0,12.48,487.58,Stayed,NULL,NULL
0280-XJGEX,Male,38,No,1,Los Angeles,90015,34.039224,-118.266293,0,49,None,Yes,44.33,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.7,5036.3,0,0,2172.17,7208.47,Churned,Competitor,Competitor had better devices
0285-INHLN,Male,54,Yes,6,Badger,93603,36.64545,-118.924982,5,27,None,Yes,36.19,No,Yes,DSL,53,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.75,1510.3,0,0,977.13,2487.43,Stayed,NULL,NULL
0289-IVARM,Female,57,No,0,Parlier,93648,36.622237,-119.521126,0,35,None,Yes,44.81,No,Yes,DSL,20,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60.55,1982.6,0,0,1568.35,3550.95,Stayed,NULL,NULL
0292-WEGCH,Female,40,Yes,2,Death Valley,92328,36.27688,-117.033326,7,54,Offer B,Yes,4.33,Yes,Yes,DSL,12,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.2,4524.05,0,0,233.82,4757.87,Stayed,NULL,NULL
0295-PPHDO,Male,56,No,0,La Puente,91744,34.031441,-117.936436,0,1,None,Yes,5.59,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.45,95.45,0,0,5.59,101.04,Churned,Competitor,Competitor had better devices
0295-QVKPB,Male,38,No,0,Riverdale,93656,36.452211,-119.94575,0,5,Offer E,Yes,13.96,No,Yes,DSL,5,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,63.95,318.1,0,0,69.8,387.9,Stayed,NULL,NULL
0297-RBCSG,Male,61,No,0,San Francisco,94104,37.791222,-122.402241,0,19,None,Yes,41.79,No,Yes,DSL,6,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,65.35,1231.85,0,60,794.01,2085.86,Stayed,NULL,NULL
0302-JOIVN,Female,47,Yes,0,San Diego,92109,32.787836,-117.232376,1,8,None,Yes,16.88,No,Yes,Fiber Optic,6,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,842.9,0,0,135.04,977.94,Churned,Competitor,Competitor made better offer
0303-UNCIP,Male,35,No,0,Claremont,91711,34.127621,-117.717863,0,41,Offer B,Yes,37.55,Yes,Yes,DSL,30,No,No,Yes,No,No,Yes,Yes,No,One Year,No,Mailed Check,65,2531.8,0,140,1539.55,4211.35,Stayed,NULL,NULL
0306-JAELE,Male,61,No,0,Fallbrook,92028,33.362575,-117.299644,0,5,None,Yes,31.09,No,Yes,Fiber Optic,11,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.1,453.4,0,0,155.45,608.85,Churned,Competitor,Competitor made better offer
0308-GIQJT,Male,80,No,0,San Diego,92126,32.886925,-117.152162,0,71,None,Yes,6.1,Yes,Yes,Fiber Optic,9,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,105.75,7382.85,0,0,433.1,7815.95,Stayed,NULL,NULL
0310-MVLET,Female,63,Yes,0,Snelling,95369,37.521708,-120.426843,1,61,None,Yes,49.33,Yes,Yes,Fiber Optic,7,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.15,6010.05,0,0,3009.13,9019.18,Churned,Dissatisfaction,Service dissatisfaction
0310-SUCIN,Female,50,Yes,0,Darwin,93522,36.319181,-117.593053,2,71,None,Yes,23.06,No,Yes,Cable,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,84.8,6046.1,0,0,1637.26,7683.36,Stayed,NULL,NULL
0311-QYWSS,Female,63,No,0,Garberville,95542,40.057784,-123.679461,0,6,None,Yes,39.16,No,Yes,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.45,314.6,0,0,234.96,549.56,Stayed,NULL,NULL
0311-UNPFF,Female,58,No,0,Long Beach,90807,33.830099,-118.182239,0,26,None,Yes,38.09,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88.8,2274.35,0,50,990.34,3314.69,Churned,Dissatisfaction,Service dissatisfaction
0314-TKOSI,Female,29,No,0,Upland,91784,34.141146,-117.655583,0,6,Offer E,Yes,6.98,No,Yes,Cable,30,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,55.15,322.9,0,0,41.88,364.78,Stayed,NULL,NULL
0315-LVCRK,Male,54,No,0,El Dorado Hills,95762,38.684437,-121.055634,0,11,None,Yes,30.57,No,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.8,888.75,0,0,336.27,1225.02,Stayed,NULL,NULL
0318-QUUOB,Male,25,Yes,0,Santa Rosa,95403,38.488431,-122.752839,1,1,None,Yes,43.67,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80.55,80.55,0,0,43.67,124.22,Churned,Competitor,Competitor had better devices
0319-QZTCO,Female,25,Yes,2,Santa Rosa,95401,38.460517,-122.790335,9,3,Offer E,Yes,11.47,No,Yes,DSL,51,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,58.7,168.6,0,0,34.41,203.01,Joined,NULL,NULL
0320-DWVTU,Female,46,No,0,Riverdale,93656,36.452211,-119.94575,0,53,Offer B,Yes,43.57,No,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.5,5424.25,0,0,2309.21,7733.46,Stayed,NULL,NULL
0320-JDNQG,Male,28,Yes,0,Oxnard,93035,34.18454,-119.224666,1,23,None,Yes,37.95,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.85,2331.3,0,0,872.85,3204.15,Churned,Other,Don't know
0322-CHQRU,Male,63,No,0,Palmdale,93591,34.598221,-117.79593,0,2,None,Yes,25.49,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.35,89.5,0,0,50.98,140.48,Churned,Competitor,Competitor had better devices
0322-YINQP,Male,37,No,0,Covina,91723,34.084747,-117.886844,0,1,None,Yes,11.35,No,Yes,DSL,9,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.55,48.55,0,0,11.35,59.9,Churned,Attitude,Attitude of support person
0324-BRPCJ,Female,74,Yes,0,Palmdale,93591,34.598221,-117.79593,1,68,None,Yes,21.33,Yes,Yes,Cable,24,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,6851.65,0,0,1450.44,8302.09,Churned,Competitor,Competitor offered more data
0325-XBFAC,Male,44,No,0,Hoopa,95546,41.163637,-123.704841,0,8,None,Yes,19.49,No,Yes,Fiber Optic,10,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.7,740.3,0,80,155.92,976.22,Churned,Competitor,Competitor offered more data
0326-VDYXE,Female,21,Yes,0,Long Beach,90802,33.752524,-118.210737,9,70,Offer A,Yes,16.66,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,97.65,6982.5,0,80,1166.2,8228.7,Stayed,NULL,NULL
0327-WFZSY,Male,62,Yes,3,Samoa,95564,40.809636,-124.189977,9,39,Offer C,Yes,17.29,Yes,Yes,Fiber Optic,75,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100,3835.55,0,0,674.31,4509.86,Stayed,NULL,NULL
0328-GRPMV,Female,43,No,0,Burnt Ranch,95527,40.854512,-123.450097,0,1,None,Yes,17.37,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,70.1,0,0,17.37,87.47,Churned,Competitor,Competitor had better devices
0329-GTIAJ,Female,40,No,0,Garden Grove,92844,33.766476,-117.969795,0,3,None,Yes,30.18,No,Yes,Fiber Optic,7,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.9,315.3,0,0,90.54,405.84,Churned,Price,Price too high
0330-BGYZE,Male,48,Yes,0,Milford,96121,40.181279,-120.392967,8,60,Offer B,Yes,19.22,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,102.5,6157.6,0,0,1153.2,7310.8,Stayed,NULL,NULL
0330-IVZHA,Female,55,Yes,0,Anderson,96007,40.448632,-122.306657,1,5,Offer E,Yes,17.08,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.95,330.15,0,0,85.4,415.55,Churned,Attitude,Attitude of service provider
0334-GDDSO,Male,77,No,0,San Diego,92122,32.85723,-117.209774,0,3,Offer E,Yes,9.22,Yes,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.35,233.7,0,0,27.66,261.36,Churned,Competitor,Competitor made better offer
0334-ZFJSR,Female,41,Yes,0,San Diego,92123,32.808814,-117.134694,0,55,None,Yes,35.38,Yes,Yes,Cable,13,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Credit Card,66.05,3462.1,44.53,150,1945.9,5513.47,Stayed,NULL,NULL
0336-PIKEI,Male,69,Yes,0,Orange,92869,33.792791,-117.789749,7,72,Offer A,Yes,5.27,No,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,74.4,5360.75,0,140,379.44,5880.19,Stayed,NULL,NULL
0337-CNPZE,Female,63,No,0,Los Angeles,90033,34.050198,-118.210946,0,41,None,Yes,10.43,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.3,4443.45,0,130,427.63,5001.08,Churned,Price,Price too high
0345-HKJVM,Female,43,No,0,San Diego,92109,32.787836,-117.232376,0,6,None,Yes,2.6,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.3,577.6,0,0,15.6,593.2,Churned,Other,Don't know
0345-XMMUG,Female,29,Yes,0,Ione,95640,38.33788,-120.954202,6,46,None,Yes,2,Yes,Yes,Fiber Optic,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.9,4854.3,0,0,92,4946.3,Stayed,NULL,NULL
0348-SDKOL,Female,33,Yes,0,San Diego,92117,32.825086,-117.199424,1,58,None,Yes,3.51,Yes,Yes,Fiber Optic,28,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Credit Card,102.1,5885.4,0,100,203.58,6188.98,Churned,Competitor,Competitor made better offer
0354-WYROK,Female,70,Yes,0,San Francisco,94130,37.820894,-122.369725,1,31,Offer C,Yes,47.95,No,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,2911.3,0,0,1486.45,4397.75,Churned,Other,Don't know
0356-ERHVT,Male,54,Yes,0,Santa Cruz,95062,36.974575,-121.991149,1,11,Offer D,Yes,12.95,No,Yes,Cable,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.9,521.9,0,0,142.45,664.35,Stayed,NULL,NULL
0356-OBMAC,Female,80,No,0,Winchester,92596,33.657433,-117.04254,0,56,None,Yes,17.33,Yes,Yes,Fiber Optic,16,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,99.9,5706.3,0,0,970.48,6676.78,Stayed,NULL,NULL
0362-ZBZWJ,Male,46,No,0,Thornton,95686,38.157794,-121.520223,0,36,None,Yes,24.66,Yes,Yes,Fiber Optic,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,3067.2,0,0,887.76,3954.96,Churned,Attitude,Attitude of service provider
0363-QJVFX,Male,22,No,0,Lake Hughes,93532,34.659579,-118.584212,0,32,Offer C,Yes,27.69,Yes,Yes,Fiber Optic,73,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,108.15,3432.9,0,0,886.08,4318.98,Churned,Attitude,Attitude of service provider
0363-SVHYR,Male,28,Yes,3,Paramount,90723,33.897122,-118.164432,10,71,Offer A,Yes,10.11,Yes,Yes,DSL,59,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.85,6263.8,0,0,717.81,6981.61,Stayed,NULL,NULL
0365-BZUWY,Male,58,Yes,0,San Juan Capistrano,92675,33.521447,-117.602555,2,17,Offer D,Yes,10.11,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.55,1742.5,0,0,171.87,1914.37,Stayed,NULL,NULL
0365-GXEZS,Male,55,Yes,0,Copperopolis,95228,37.943954,-120.67108,6,18,Offer D,Yes,31.79,No,Yes,Fiber Optic,19,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.2,1468.75,0,0,572.22,2040.97,Stayed,NULL,NULL
0365-TRTPY,Female,52,No,0,Covina,91724,34.08111,-117.853935,0,37,None,Yes,11.73,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,91.2,3382.3,0,0,434.01,3816.31,Stayed,NULL,NULL
0369-ZGOVK,Female,56,Yes,2,Cypress,90630,33.818477,-118.038307,6,28,Offer C,Yes,12.94,No,Yes,Fiber Optic,24,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,70.4,1992.2,0,0,362.32,2354.52,Stayed,NULL,NULL
0374-AACSZ,Female,63,No,0,Lancaster,93534,34.727529,-118.153098,0,1,Offer E,Yes,38.33,No,Yes,DSL,24,Yes,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,50.15,50.15,0,50,38.33,138.48,Joined,NULL,NULL
0374-IOEGQ,Female,62,No,0,Gonzales,93926,36.52588,-121.396719,0,3,None,Yes,15.59,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.6,122.7,0,0,46.77,169.47,Joined,NULL,NULL
0376-OIWME,Male,24,Yes,0,San Ysidro,92173,32.555828,-117.040073,3,36,Offer C,Yes,41.33,No,Yes,Fiber Optic,41,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.6,3366.05,16.56,0,1487.88,4837.37,Stayed,NULL,NULL
0376-YMCJC,Male,21,No,0,Novato,94949,38.067204,-122.524004,0,23,None,Yes,38.69,Yes,Yes,Cable,69,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,1943.2,4.73,0,889.87,2828.34,Churned,Competitor,Competitor offered higher download speeds
0377-JBKKT,Male,21,Yes,3,Gilroy,95020,37.03889,-121.528955,9,22,Offer D,Yes,42.58,No,Yes,DSL,82,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,57.95,1271.8,0,0,936.76,2208.56,Stayed,NULL,NULL
0378-CJKPV,Female,56,Yes,0,Oak Park,91377,34.19225,-118.776874,1,72,None,Yes,4.56,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,112.1,7965.95,18.88,0,328.32,8275.39,Stayed,NULL,NULL
0378-NHQXU,Female,31,Yes,0,South San Francisco,94080,37.654436,-122.426468,7,17,None,Yes,17.91,Yes,Yes,Fiber Optic,9,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,88.25,1460.65,0,0,304.47,1765.12,Churned,Other,Deceased
0378-TOVMS,Female,20,No,0,Vernalis,95385,37.609095,-121.263381,0,3,None,Yes,10.6,No,Yes,Fiber Optic,73,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.8,272.2,0,0,31.8,304,Churned,Competitor,Competitor had better devices
0378-XSZPU,Male,31,Yes,0,San Jose,95117,37.311088,-121.961786,1,58,Offer B,Yes,17.22,No,Yes,Cable,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,60.3,3563.8,0,0,998.76,4562.56,Churned,Dissatisfaction,Network reliability
0379-DJQHR,Male,60,Yes,0,Sunnyvale,94089,37.421633,-122.009613,1,67,None,Yes,45.25,No,Yes,DSL,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.35,5398.6,0,0,3031.75,8430.35,Stayed,NULL,NULL
0380-NEAVX,Male,72,No,0,Newport Beach,92660,33.634626,-117.874882,0,34,None,Yes,35,No,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,99.85,3343.15,0,0,1190,4533.15,Stayed,NULL,NULL
